match_id, batter                       , bowler                , batter_team_id, bowler_team_id, wicket_kind          , fielder,
549, Mohammad Naim                , Kaleemullah           ,66,42, caught               , ['Ayan Khan'],
549, Mushfiqur Rahim              , Fayyaz Butt           ,66,42, caught               , ['Naseem Khushi'],
549, Mohammad Saifuddin           , Fayyaz Butt           ,66,42, caught               , ['Jatinder Singh'],
549, Mahmudullah                  , Bilal Khan            ,66,42, bowled               , ,
549, Mustafizur Rahman            , Bilal Khan            ,66,42, caught               , ['Zeeshan Maqsood'],
549, Aqib Ilyas                   , Mustafizur Rahman     ,42,66, lbw                  , ,
549, KH Prajapati                 , Mustafizur Rahman     ,42,66, caught               , ['Nurul Hasan'],
549, Zeeshan Maqsood              , Mahedi Hasan          ,42,66, caught               , ['Mustafizur Rahman'],
549, Jatinder Singh               , Shakib Al Hasan       ,42,66, caught               , ['Liton Das'],
549, Sandeep Goud                 , Mohammad Saifuddin    ,42,66, caught               , ['Mushfiqur Rahim'],
549, Ayan Khan                    , Shakib Al Hasan       ,42,66, caught               , ['Mahmudullah'],
549, Naseem Khushi                , Shakib Al Hasan       ,42,66, caught               , ['Mahmudullah'],
549, Kaleemullah                  , Mustafizur Rahman     ,42,66, caught               , ['Nurul Hasan'],
549, Fayyaz Butt                  , Mustafizur Rahman     ,42,66, caught               , ['Mushfiqur Rahim'],
550, SJ Myburgh                   , JN Frylinck           ,62,61, caught               , ['SJ Baard'],
550, RE van der Merwe             , D Wiese               ,62,61, caught               , ['BM Scholtz'],
550, CN Ackermann                 , JN Frylinck           ,62,61, caught               , ['MG Erasmus'],
550, MP O'Dowd                    , D Wiese               ,62,61, run out              ," ""['MG Erasmus'"," 'D Wiese']"""
550, ZE Green                     , FJ Klaassen           ,61,62, bowled               , ,
550, CG Williams                  , CN Ackermann          ,61,62, bowled               , ,
550, SJ Baard                     , PM Seelaar            ,61,62, bowled               , ,
550, MG Erasmus                   , T van der Gugten      ,61,62, caught               , ['SA Edwards'],
551, MDKJ Perera                  , PR Stirling           ,4,11, caught               , ['GJ Delany'],
551, LD Chandimal                 , J Little              ,4,11, bowled               , ,
551, WIA Fernando                 , J Little              ,4,11, bowled               , ,
551, PWH de Silva                 , MR Adair              ,4,11, caught               , ['CA Young'],
551, PBB Rajapaksa                , J Little              ,4,11, caught               , ['HT Tector'],
551, P Nissanka                   , J Little              ,4,11, caught               , ['NA Rock'],
551, C Karunaratne                , MR Adair              ,4,11, bowled               , ,
551, KJ O'Brien                   , C Karunaratne         ,11,4, caught               , ['M Theekshana'],
551, PR Stirling                  , M Theekshana          ,11,4, caught               , ['CBRLS Kumara'],
551, GJ Delany                    , PWH de Silva          ,11,4, bowled               , ,
551, C Campher                    , M Theekshana          ,11,4, bowled               , ,
551, HT Tector                    , CBRLS Kumara          ,11,4, caught               , ['MDKJ Perera'],
551, NA Rock                      , M Theekshana          ,11,4, stumped              , ['MDKJ Perera'],
551, MR Adair                     , CBRLS Kumara          ,11,4, run out              , ['PVD Chameera'],
551, A Balbirnie                  , CBRLS Kumara          ,11,4, caught               , ['WIA Fernando'],
551, CA Young                     , PVD Chameera          ,11,4, bowled               , ,
551, J Little                     , C Karunaratne         ,11,4, bowled               , ,
552, Mohammad Naim                , KV Morea              ,66,9, caught               , ['S Bau'],
552, Liton Das                    , A Vala                ,66,9, caught               , ['S Bau'],
552, Mushfiqur Rahim              , SK Atai               ,66,9, caught               , ['H Hiri'],
552, Shakib Al Hasan              , A Vala                ,66,9, caught               , ['CJA Amini'],
552, Mahmudullah                  , D Ravu                ,66,9, caught               , ['CA Soper'],
552, Nurul Hasan                  , D Ravu                ,66,9, caught               , ['S Bau'],
552, Afif Hossain                 , KV Morea              ,66,9, caught               , ['D Ravu'],
552, L Siaka                      , Mohammad Saifuddin    ,9,66, lbw                  , ,
552, A Vala                       , Taskin Ahmed          ,9,66, caught               , ['Nurul Hasan'],
552, CJA Amini                    , Shakib Al Hasan       ,9,66, caught               , ['Mohammad Naim'],
552, SK Atai                      , Shakib Al Hasan       ,9,66, caught               , ['Mahedi Hasan'],
552, S Bau                        , Shakib Al Hasan       ,9,66, caught               , ['Mohammad Naim'],
552, N Vanua                      , Mahedi Hasan          ,9,66, caught               , ['Mushfiqur Rahim'],
552, H Hiri                       , Shakib Al Hasan       ,9,66, caught               , ['Nurul Hasan'],
552, CA Soper                     , Mohammad Saifuddin    ,9,66, bowled               , ,
552, KV Morea                     , Mohammad Saifuddin    ,9,66, run out              ," ""['Afif Hossain'"," 'Nurul Hasan']"""
552, D Ravu                       , Taskin Ahmed          ,9,66, caught               , ['Nurul Hasan'],
553, Jatinder Singh               , BTJ Wheal             ,42,49, run out              ," ""['MH Cross'"," 'MRJ Watt']"""
553, KH Prajapati                 , SM Sharif             ,42,49, caught               , ['HG Munsey'],
553, Aqib Ilyas                   , MA Leask              ,42,49, caught               , ['HG Munsey'],
553, Mohammad Nadeem              , MRJ Watt              ,42,49, caught               , ['RD Berrington'],
553, Sandeep Goud                 , SM Sharif             ,42,49, caught               , ['CN Greaves'],
553, Naseem Khushi                , MA Leask              ,42,49, caught               , ['CS MacLeod'],
553, Suraj Kumar                  , JH Davey              ,42,49, caught               , ['BTJ Wheal'],
553, Zeeshan Maqsood              , JH Davey              ,42,49, caught               , ['CS MacLeod'],
553, Bilal Khan                   , JH Davey              ,42,49, run out              ," ""['CS MacLeod'"," 'JH Davey']"""
553, Fayyaz Butt                  , JH Davey              ,42,49, caught               , ['CN Greaves'],
553, HG Munsey                    , Fayyaz Butt           ,49,42, caught               , ['Jatinder Singh'],
553, KJ Coetzer                   , Khawar Ali            ,49,42, bowled               , ,
554, PR Stirling                  , BM Scholtz            ,11,61, caught               , ['JN Loftie-Eaton'],
554, KJ O'Brien                   , JN Frylinck           ,11,61, caught               , ['M van Lingen'],
554, GJ Delany                    , D Wiese               ,11,61, bowled               , ,
554, A Balbirnie                  , JN Frylinck           ,11,61, lbw                  , ,
554, C Campher                    , JN Frylinck           ,11,61, bowled               , ,
554, HT Tector                    , D Wiese               ,11,61, caught               , ['ZE Green'],
554, NA Rock                      , JJ Smit               ,11,61, bowled               , ,
554, MR Adair                     , D Wiese               ,11,61, run out              , ['D Wiese'],
554, CG Williams                  , C Campher             ,61,11, caught               ," ""[""""KJ O'Brien""""]""",
554, ZE Green                     , C Campher             ,61,11, caught               ," ""[""""KJ O'Brien""""]""",
555, MP O'Dowd                    , C Karunaratne         ,62,4, run out              , ['MD Shanaka'],
555, BN Cooper                    , M Theekshana          ,62,4, bowled               , ,
555, SJ Myburgh                   , M Theekshana          ,62,4, bowled               , ,
555, CN Ackermann                 , PWH de Silva          ,62,4, lbw                  , ,
555, BFW de Leede                 , PWH de Silva          ,62,4, lbw                  , ,
555, RE van der Merwe             , PVD Chameera          ,62,4, caught               , ['MDKJ Perera'],
555, PM Seelaar                   , PWH de Silva          ,62,4, lbw                  , ,
555, SA Edwards                   , CBRLS Kumara          ,62,4, lbw                  , ,
555, BD Glover                    , CBRLS Kumara          ,62,4, caught               , ['MDKJ Perera'],
555, PA van Meekeren              , CBRLS Kumara          ,62,4, lbw                  , ,
555, P Nissanka                   , BD Glover             ,4,62, caught               , ['PA van Meekeren'],
