match_id,match_name,match_type,city,venue_id,venue,date,team_1,team_2,toss_winner,toss_decision,winner,result,player_of_match
942,Malaysia tour of Singapore,T20,,159,Singapore,2022-06-28,63,90,90,field,Singapore,by 4 wickets,928
943,Malaysia tour of Singapore,T20,,159,Singapore,2022-06-29,63,90,63,bat,Malaysia,by 23 runs,727
944,Malaysia tour of Singapore,T20,,159,Singapore,2022-06-30,90,63,90,bat,Malaysia,by 5 wickets,732
945,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-11,82,90,90,field,Zimbabwe,by 111 runs,63
946,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-11,100,17,17,field,United States of America,by 8 wickets,530
947,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-11,62,9,62,bat,Netherlands,by 52 runs,410
948,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-11,54,43,54,bat,Uganda,by 2 wickets,598
949,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-12,82,100,100,field,Zimbabwe,by 23 runs,434
950,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-12,17,90,90,field,United States of America,by 132 runs,537
951,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-12,54,62,54,bat,Netherlands,by 7 wickets,1435
952,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-12,43,9,9,field,Papua New Guinea,by 8 wickets,278
953,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-14,62,43,43,field,Netherlands,by 97 runs,1803
954,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-14,9,54,54,field,Hong Kong,by 2 wickets,29
955,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-14,82,17,82,bat,Zimbabwe,by 46 runs,63
956,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-15,43,100,43,bat,Uganda,by 5 runs,0
957,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-15,90,54,54,field,Hong Kong,by 7 wickets,27
958,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-15,82,9,82,bat,Zimbabwe,by 27 runs,275
959,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-15,17,62,17,bat,Netherlands,by 7 wickets,410
960,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-17,43,54,54,field,Uganda,by 4 runs,1854
961,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-17,90,100,90,bat,Jersey,by 6 wickets,913
962,ICC Men's T20 World Cup Qualifier,T20,,160,Bulawayo,2022-07-17,9,17,17,field,Papua New Guinea,by 5 runs,288
963,ICC Men's T20 World Cup Qualifier,T20,,151,Bulawayo,2022-07-17,82,62,82,bat,Zimbabwe,by 37 runs,63
964,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-02,63,29,29,field,Malaysia,by 155 runs,981
965,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-04,40,63,40,bat,Malaysia,by 9 wickets,985
966,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-04,29,71,71,field,Bhutan,by 6 runs,2079
967,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-06,40,29,29,field,Bhutan,by 6 wickets,2084
968,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-06,71,63,63,field,Malaysia,by 8 wickets,723
969,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-07,29,71,71,field,Bhutan,by 2 runs,2079
970,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-07,40,63,63,field,Malaysia,by 9 wickets,985
971,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-08,71,40,40,field,Maldives,by 41 runs,1014
972,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-09,29,40,29,bat,Bhutan,by 28 runs,1000
973,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-07-11,29,63,63,field,Malaysia,by 9 wickets,728
974,Papua New Guinea tour of Singapore,T20,,159,Singapore,2022-07-02,90,9,90,bat,Singapore,by 18 runs,2071
975,Papua New Guinea tour of Singapore,T20,,159,Singapore,2022-07-03,90,9,90,bat,Papua New Guinea,by 3 wickets,275
976,India tour of New Zealand,T20,,162,Mount Maunganui,2022-11-20,47,24,24,field,India,by 65 runs,1190
977,India tour of New Zealand,T20,,163,Napier,2022-11-22,24,47,24,bat,"tie,338",,
978,New Zealand T20I Tri-Series,T20,,164,Christchurch,2022-10-07,80,66,66,field,Pakistan,by 21 runs,435
979,New Zealand T20I Tri-Series,T20,,164,Christchurch,2022-10-08,24,80,24,bat,Pakistan,by 6 wickets,178
980,New Zealand T20I Tri-Series,T20,,164,Christchurch,2022-10-09,66,24,24,field,New Zealand,by 8 wickets,1846
981,New Zealand T20I Tri-Series,T20,,164,Christchurch,2022-10-11,80,24,80,bat,New Zealand,by 9 wickets,1846
982,New Zealand T20I Tri-Series,T20,,164,Christchurch,2022-10-12,24,66,66,field,New Zealand,by 48 runs,104
983,New Zealand T20I Tri-Series,T20,,164,Christchurch,2022-10-13,66,80,66,bat,Pakistan,by 7 wickets,435
984,New Zealand T20I Tri-Series,T20,,164,Christchurch,2022-10-14,24,80,80,field,Pakistan,by 5 wickets,1496
985,Sri Lanka tour of New Zealand,T20,,165,Auckland,2023-04-02,4,24,24,field,"tie,1229",,
986,Sri Lanka tour of New Zealand,T20,,166,Dunedin,2023-04-05,4,24,24,field,New Zealand,by 9 wickets,337
987,Sri Lanka tour of New Zealand,T20,,167,Queenstown,2023-04-08,4,24,24,field,New Zealand,by 4 wickets,202
988,Bangladesh tour of Zimbabwe,T20,,5,Harare,2022-07-30,82,66,82,bat,Zimbabwe,by 17 runs,63
989,Bangladesh tour of Zimbabwe,T20,,5,Harare,2022-07-31,82,66,82,bat,Bangladesh,by 7 wickets,83
990,Bangladesh tour of Zimbabwe,T20,,5,Harare,2022-08-02,82,66,82,bat,Zimbabwe,by 10 runs,419
991,Bulgaria tour of Serbia,T20,,168,Belgrade,2022-07-08,35,92,92,field,Serbia,by 7 wickets,1904
992,Bulgaria tour of Serbia,T20,,168,Belgrade,2022-07-09,35,92,92,field,Serbia,by 8 wickets,1281
993,Bulgaria tour of Serbia,T20,,168,Belgrade,2022-07-09,35,92,92,field,Bulgaria,by 95 runs,1467
994,England tour of Pakistan,T20,,144,Karachi,2022-09-20,80,64,64,field,England,by 6 wickets,2107
995,England tour of Pakistan,T20,,144,Karachi,2022-09-22,64,80,64,bat,Pakistan,by 10 wickets,178
996,England tour of Pakistan,T20,,144,Karachi,2022-09-23,64,80,80,field,England,by 63 runs,1205
997,England tour of Pakistan,T20,,144,Karachi,2022-09-25,80,64,64,field,Pakistan,by 3 runs,898
998,England tour of Pakistan,T20,,145,Lahore,2022-09-28,80,64,64,field,Pakistan,by 6 runs,435
999,England tour of Pakistan,T20,,145,Lahore,2022-09-30,80,64,64,field,England,by 8 wickets,1204
1000,England tour of Pakistan,T20,,145,Lahore,2022-10-02,64,80,80,field,England,by 67 runs,138
1001,Asia Cup,T20,,17,Dubai,2022-08-28,80,47,47,field,India,by 5 wickets,158
1002,Asia Cup,T20,,17,Dubai,2022-08-31,47,54,54,field,India,by 40 runs,1190
1003,Asia Cup,T20,,17,Dubai,2022-09-01,66,4,4,field,Sri Lanka,by 2 wickets,25
1004,Asia Cup,T20,,128,Sharjah,2022-09-02,80,54,54,field,Pakistan,by 155 runs,435
1005,Asia Cup,T20,,17,Dubai,2022-09-04,47,80,80,field,Pakistan,by 5 wickets,1496
1006,Asia Cup,T20,,17,Dubai,2022-09-06,47,4,4,field,Sri Lanka,by 6 wickets,26
1007,Asia Cup,T20,,17,Dubai,2022-09-09,80,4,4,field,Sri Lanka,by 5 wickets,565
1008,Asia Cup,T20,,17,Dubai,2022-09-11,4,80,80,field,Sri Lanka,by 23 runs,563
1012,South Africa tour of India,T20,,169,Thiruvananthapuram,2022-09-28,10,47,47,field,India,by 8 wickets,1488
1013,South Africa tour of India,T20,,170,Guwahati,2022-10-02,47,10,10,field,India,by 16 runs,49
1014,South Africa tour of India,T20,,171,Indore,2022-10-04,10,47,47,field,South Africa,by 49 runs,1493
1015,Bahrain tour of Oman,T20,,67,Al Amarat,2022-08-13,46,78,78,field,Kuwait,by 20 runs,2112
1016,Bahrain tour of Oman,T20,,67,Al Amarat,2022-08-14,78,46,46,field,Kuwait,by 5 wickets,1069
1017,Bahrain tour of Oman,T20,,67,Al Amarat,2022-08-17,46,78,78,field,Kuwait,by 102 runs,2119
1018,Nepal tour of Kenya,T20,,172,Nairobi,2022-08-25,59,34,34,field,Nepal,by 5 wickets,403
1019,Nepal tour of Kenya,T20,,172,Nairobi,2022-08-28,59,34,59,bat,Nepal,by 4 wickets,399
1020,Nepal tour of Kenya,T20,,172,Nairobi,2022-08-29,59,34,59,bat,Kenya,by 7 runs,621
1021,Nepal tour of Kenya,T20,,172,Nairobi,2022-08-30,34,59,34,bat,Nepal,by 31 runs,399
1022,Men's T20 Asia Cup Qualifier,T20,,67,Al Amarat,2022-08-20,54,90,90,field,Hong Kong,by 8 runs,31
1023,Men's T20 Asia Cup Qualifier,T20,,67,Al Amarat,2022-08-21,19,46,46,field,Kuwait,by 1 wickets,1710
1024,Men's T20 Asia Cup Qualifier,T20,,67,Al Amarat,2022-08-22,19,90,90,field,United Arab Emirates,by 47 runs,1541
1025,Men's T20 Asia Cup Qualifier,T20,,67,Al Amarat,2022-08-23,46,54,54,field,Hong Kong,by 8 wickets,2074
1026,Men's T20 Asia Cup Qualifier,T20,,67,Al Amarat,2022-08-24,90,46,90,bat,Kuwait,by 6 wickets,2118
1027,Men's T20 Asia Cup Qualifier,T20,,67,Al Amarat,2022-08-24,19,54,54,field,Hong Kong,by 8 wickets,31
1028,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-15,7,43,43,field,Uganda,by 7 wickets,0
1029,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-17,59,88,59,bat,Tanzania,by 4 wickets,2132
1030,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-16,89,45,89,bat,Ghana,by 28 runs,0
1031,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-20,89,43,89,bat,Uganda,by 8 wickets,0
1032,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-18,43,45,43,bat,Uganda,by 38 runs,2128
1033,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-19,7,45,45,field,Botswana,by 92 runs,0
1034,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-20,88,41,41,field,Tanzania,by 44 runs,0
1035,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-19,44,59,59,field,Kenya,by 9 wickets,2146
1036,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-18,7,89,89,field,Botswana,by 11 runs,640
1037,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-21,59,43,43,field,Uganda,by 3 wickets,1215
1038,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-21,7,88,88,field,Tanzania,by 4 wickets,610
1039,Africa Cricket Association Cup,T20,,173,Benoni,2022-09-22,88,43,43,field,Uganda,by 8 wickets,599
1040,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-10,39,83,39,bat,Fiji,by 3 wickets,2162
1041,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-10,58,95,58,bat,Vanuatu,by 9 wickets,513
1042,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-11,95,39,95,bat,Cook Islands,by 5 wickets,2148
1043,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-11,58,83,58,bat,Fiji,by 3 wickets,2162
1044,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-13,58,39,39,field,Cook Islands,by 4 wickets,2148
1045,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-13,95,83,83,field,Vanuatu,by 18 runs,2166
1046,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-14,58,95,95,field,Vanuatu,by 6 wickets,986
1047,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-14,83,39,39,field,Cook Islands,by 8 wickets,2148
1048,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-15,83,58,58,field,Fiji,by 30 runs,2165
1049,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,T20,,174,Port Vila,2022-09-15,95,39,39,field,Vanuatu,by 50 runs,513
1050,Indonesia tour of Japan,T20,,175,Sano,2022-10-10,32,27,32,bat,Japan,by 75 runs,2196
1051,Indonesia tour of Japan,T20,,175,Sano,2022-10-11,32,27,32,bat,Indonesia,by 3 wickets,2214
1052,Bangladesh tour of United Arab Emirates,T20,,17,Dubai,2022-09-25,66,19,19,field,Bangladesh,by 7 runs,358
1053,Bangladesh tour of United Arab Emirates,T20,,17,Dubai,2022-09-27,66,19,19,field,Bangladesh,by 32 runs,263
1054,New Zealand tour of England,T20,,176,Chester-le-Street,2023-08-30,24,64,64,field,England,by 7 wickets,2222
1055,New Zealand tour of England,T20,,103,Manchester,2023-09-01,64,24,64,bat,England,by 95 runs,119
1056,New Zealand tour of England,T20,,131,Birmingham,2023-09-03,24,64,24,bat,New Zealand,by 74 runs,1148
1057,New Zealand tour of England,T20,,101,Nottingham,2023-09-05,64,24,64,bat,New Zealand,by 6 wickets,95
1058,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,T20,,175,Sano,2022-10-15,27,8,8,field,Indonesia,by 64 runs,2208
1059,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,T20,,175,Sano,2022-10-15,32,8,32,bat,Japan,by 48 runs,2196
1060,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,T20,,175,Sano,2022-10-16,27,32,27,bat,Japan,by 4 wickets,2203
1061,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,T20,,175,Sano,2022-10-18,32,27,32,bat,Indonesia,by 6 wickets,2214
1062,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,T20,,175,Sano,2022-10-18,8,27,8,bat,Indonesia,by 3 wickets,2233
1069,West Indies tour of South Africa,T20,,108,Centurion,2023-03-25,10,28,28,field,West Indies,by 3 wickets,144
1070,West Indies tour of South Africa,T20,,108,Centurion,2023-03-26,28,10,10,field,South Africa,by 6 wickets,107
1071,West Indies tour of South Africa,T20,,107,Johannesburg,2023-03-28,28,10,10,field,West Indies,by 7 runs,1806
1072,New Zealand tour of Pakistan,T20,,145,Lahore,2023-04-14,80,24,80,bat,Pakistan,by 88 runs,898
1073,New Zealand tour of Pakistan,T20,,145,Lahore,2023-04-15,80,24,80,bat,Pakistan,by 38 runs,178
1074,New Zealand tour of Pakistan,T20,,145,Lahore,2023-04-17,24,80,24,bat,New Zealand,by 4 runs,335
1075,New Zealand tour of Pakistan,T20,,96,Rawalpindi,2023-04-20,24,80,80,field,,no result,0
1076,New Zealand tour of Pakistan,T20,,96,Rawalpindi,2023-04-24,80,24,24,field,New Zealand,by 6 wickets,201
1077,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-17,7,57,57,field,Rwanda,by 5 wickets,1405
1078,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-17,65,94,94,field,Lesotho,by 31 runs,2255
1079,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-17,59,67,67,field,,no result,0
1080,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-17,7,5,5,field,,no result,0
1081,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-18,57,67,57,bat,Rwanda,by 54 runs,1583
1082,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-18,65,7,7,field,Botswana,by 10 wickets,640
1083,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-18,59,41,59,bat,,no result,0
1084,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-18,5,94,94,field,,no result,0
1085,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-20,94,59,94,bat,Kenya,by 10 wickets,1449
1086,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-20,57,59,59,field,Kenya,by 9 wickets,621
1087,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-21,59,65,59,bat,Kenya,by 167 runs,0
1088,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-22,94,7,7,field,Botswana,by 5 wickets,640
1089,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-22,67,65,65,field,St Helena,by 45 runs,2273
1090,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-22,5,41,41,field,,no result,0
1091,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-24,67,41,41,field,Malawi,by 10 wickets,1598
1092,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-24,57,5,57,bat,Rwanda,by 75 runs,1401
1093,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-24,7,59,7,bat,Kenya,by 8 wickets,619
1094,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-24,94,57,57,field,Rwanda,by 10 wickets,1409
1095,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-11-25,5,59,5,bat,Kenya,by 7 wickets,1449
1096,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-11-25,57,65,57,bat,,no result,0
1097,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-01,87,88,88,field,Tanzania,by 9 wickets,1658
1098,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-01,45,21,21,field,Nigeria,by 8 wickets,634
1099,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-01,77,13,13,field,Eswatini,by 5 wickets,2317
1100,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-02,87,21,21,field,Nigeria,by 6 wickets,1442
1101,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-02,89,45,45,field,Mozambique,by 7 wickets,1665
1102,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-02,44,87,87,field,Sierra Leone,by 1 wickets,2329
1103,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-02,13,45,45,field,Mozambique,by 9 wickets,1665
1104,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-04,44,45,45,field,Mozambique,by 9 wickets,1664
1105,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-04,21,13,13,field,Nigeria,by 118 runs,1696
1106,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-04,89,88,88,field,Tanzania,by 4 wickets,1654
1107,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-05,45,88,88,field,Tanzania,by 6 wickets,1660
1108,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-05,87,13,13,field,Sierra Leone,by 4 runs,1647
1109,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-05,44,21,21,field,Nigeria,by 17 runs,0
1110,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-05,89,87,87,field,Sierra Leone,by 18 runs,0
1111,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-06,88,13,13,field,Tanzania,by 66 runs,1653
1112,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-06,77,87,87,field,Sierra Leone,by 8 wickets,2297
1113,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-06,77,88,88,field,Tanzania,by 10 wickets,2133
1114,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-08,89,77,89,bat,Ghana,by 138 runs,1397
1115,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-08,21,88,88,field,,no result,0
1116,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-08,45,77,45,bat,Mozambique,by 40 runs,1664
1117,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-09,77,44,77,bat,Gambia,by 11 runs,2308
1118,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,124,Kigali City,2022-12-09,89,21,89,bat,Nigeria,by 6 wickets,1442
1119,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,,140,Kigali City,2022-12-09,88,44,88,bat,Tanzania,by 184 runs,2133
1120,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-14,2,42,2,bat,Oman,by 9 wickets,235
1121,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-14,78,48,48,field,Canada,by 4 wickets,846
1122,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-15,48,2,2,field,Canada,by 66 runs,2352
1123,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-15,42,78,78,field,Bahrain,by 6 wickets,2350
1124,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-16,78,2,2,field,Bahrain,by 53 runs,2350
1125,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-16,48,42,42,field,Canada,by 1 runs,2352
1126,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-17,2,42,42,field,Oman,by 7 wickets,228
1127,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-17,48,78,78,field,Bahrain,by 8 wickets,1047
1128,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-19,48,2,2,field,Canada,by 45 runs,2354
1129,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-19,42,78,78,field,Oman,by 106 runs,228
1130,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-20,42,48,48,field,Canada,by 3 wickets,2352
1131,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-20,78,2,78,bat,Saudi Arabia,by 9 wickets,1034
1132,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-21,2,78,78,field,Saudi Arabia,by 32 runs,2342
1133,Desert Cup T20I Series,T20,,67,Al Amarat,2022-11-21,42,48,48,field,Canada,by 8 wickets,920
1134,Ireland tour of Zimbabwe,T20,,5,Harare,2023-01-12,11,82,82,field,Zimbabwe,by 5 wickets,419
1135,Ireland tour of Zimbabwe,T20,,5,Harare,2023-01-14,82,11,11,field,Ireland,by 6 wickets,2359
1136,Ireland tour of Zimbabwe,T20,,5,Harare,2023-01-15,11,82,82,field,Zimbabwe,by 4 wickets,419
1137,Sri Lanka tour of India,T20,,177,Mumbai,2023-01-03,47,4,4,field,India,by 2 runs,1486
1142,New Zealand tour of India,T20,,178,Ahmedabad,2023-02-01,47,24,47,bat,India,by 168 runs,2364
1157,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-12-15,90,51,90,bat,Qatar,by 5 wickets,1045
1158,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-12-16,51,63,51,bat,Malaysia,by 8 wickets,2385
1159,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-12-18,78,51,51,field,Bahrain,by 13 runs,1047
1160,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-12-18,63,90,63,bat,Malaysia,by 120 runs,723
1161,Quadrangular Twenty20 Series (Malaysia),T20,,161,Bangi,2022-12-19,90,51,51,field,Qatar,by 8 wickets,0
